Day,quarter,Treatment,Cosm,Temperature
13,66,constant,17,15.5
13,67,constant,17,15.5
13,68,constant,17,15.5
13,69,constant,17,15.5
13,70,constant,17,15.5
13,71,constant,17,15.5
13,72,constant,17,15.5
13,73,constant,17,15.5
13,74,constant,17,16
13,75,constant,17,16
13,76,constant,17,16
13,77,constant,17,16
13,78,constant,17,16
13,79,constant,17,16
13,80,constant,17,16
13,81,constant,17,16
13,82,constant,17,16
13,83,constant,17,16
13,84,constant,17,16
13,85,constant,17,16
13,86,constant,17,16
13,87,constant,17,16
13,88,constant,17,16
13,89,constant,17,16
13,90,constant,17,16
13,91,constant,17,16
13,92,constant,17,16
13,93,constant,17,16
13,94,constant,17,16
13,95,constant,17,16
13,96,constant,17,16
14,1,constant,17,16
14,2,constant,17,16
14,3,constant,17,16
14,4,constant,17,16
14,5,constant,17,16
14,6,constant,17,16
14,7,constant,17,16
14,8,constant,17,16
14,9,constant,17,16
14,10,constant,17,16
14,11,constant,17,16
14,12,constant,17,16
14,13,constant,17,16
14,14,constant,17,16
14,15,constant,17,16
14,16,constant,17,16
14,17,constant,17,16
14,18,constant,17,16
14,19,constant,17,16
14,20,constant,17,16
14,21,constant,17,16
14,22,constant,17,16.5
14,23,constant,17,16.5
14,24,constant,17,16
14,25,constant,17,16
14,26,constant,17,16
14,27,constant,17,16
14,28,constant,17,16
14,29,constant,17,16
14,30,constant,17,16
14,31,constant,17,16
14,32,constant,17,16.5
14,33,constant,17,16.5
14,34,constant,17,17
14,35,constant,17,17
14,36,constant,17,16.5
14,37,constant,17,16.5
14,38,constant,17,16.5
14,39,constant,17,17
14,40,constant,17,17.5
14,41,constant,17,18
14,42,constant,17,18.5
14,43,constant,17,19
14,44,constant,17,19
14,45,constant,17,19.5
14,46,constant,17,20
14,47,constant,17,20
14,48,constant,17,20.5
14,49,constant,17,20.5
14,50,constant,17,20.5
14,51,constant,17,21
14,52,constant,17,21
14,53,constant,17,21
14,54,constant,17,21
14,55,constant,17,21
14,56,constant,17,21
14,57,constant,17,21
14,58,constant,17,21
14,59,constant,17,20.5
14,60,constant,17,20.5
14,61,constant,17,20.5
14,62,constant,17,20
14,63,constant,17,20
14,64,constant,17,19.5
14,65,constant,17,19
14,66,constant,17,19
14,67,constant,17,18.5
14,68,constant,17,18
14,69,constant,17,17.5
14,70,constant,17,17
14,71,constant,17,16.5
14,72,constant,17,16
14,73,constant,17,15.5
14,74,constant,17,15
14,75,constant,17,15.5
14,76,constant,17,15.5
14,77,constant,17,16
14,78,constant,17,15.5
14,79,constant,17,15.5
14,80,constant,17,16
14,81,constant,17,16
14,82,constant,17,16
14,83,constant,17,16.5
14,84,constant,17,16.5
14,85,constant,17,16.5
14,86,constant,17,16
14,87,constant,17,16.5
14,88,constant,17,16.5
14,89,constant,17,16.5
14,90,constant,17,16.5
14,91,constant,17,16.5
14,92,constant,17,16.5
14,93,constant,17,16.5
14,94,constant,17,16.5
14,95,constant,17,16.5
14,96,constant,17,16.5
15,1,constant,17,16.5
15,2,constant,17,16.5
15,3,constant,17,16.5
15,4,constant,17,16.5
15,5,constant,17,16.5
15,6,constant,17,16.5
15,7,constant,17,16.5
15,8,constant,17,17
15,9,constant,17,17
15,10,constant,17,17
15,11,constant,17,16.5
15,12,constant,17,16.5
15,13,constant,17,16.5
15,14,constant,17,16.5
15,15,constant,17,17
15,16,constant,17,16.5
15,17,constant,17,16.5
15,18,constant,17,16.5
15,19,constant,17,16.5
15,20,constant,17,16.5
15,21,constant,17,16
15,22,constant,17,16
15,23,constant,17,16.5
15,24,constant,17,16.5
15,25,constant,17,16.5
15,26,constant,17,16
15,27,constant,17,16.5
15,28,constant,17,16.5
15,29,constant,17,16
15,30,constant,17,16
15,31,constant,17,16
15,32,constant,17,16.5
15,33,constant,17,15.5
15,34,constant,17,16
15,35,constant,17,16
15,36,constant,17,17
15,37,constant,17,16.5
15,38,constant,17,16
15,39,constant,17,15.5
15,40,constant,17,15.5
15,41,constant,17,16
15,42,constant,17,15.5
15,43,constant,17,16
15,44,constant,17,16
15,45,constant,17,16
15,46,constant,17,16.5
15,47,constant,17,16.5
15,48,constant,17,16.5
15,49,constant,17,16.5
15,50,constant,17,16.5
15,51,constant,17,15.5
15,52,constant,17,15.5
15,53,constant,17,15
15,54,constant,17,15
15,55,constant,17,15.5
15,56,constant,17,16
15,57,constant,17,15.5
15,58,constant,17,15
15,59,constant,17,15
15,60,constant,17,14.5
15,61,constant,17,15
15,62,constant,17,14.5
15,63,constant,17,15
15,64,constant,17,15
15,65,constant,17,14.5
15,66,constant,17,15
15,67,constant,17,14.5
15,68,constant,17,14.5
15,69,constant,17,14.5
15,70,constant,17,14.5
15,71,constant,17,14.5
15,72,constant,17,14.5
15,73,constant,17,14.5
15,74,constant,17,14.5
15,75,constant,17,14.5
15,76,constant,17,14.5
15,77,constant,17,14.5
15,78,constant,17,14.5
15,79,constant,17,14.5
15,80,constant,17,14.5
15,81,constant,17,14.5
15,82,constant,17,15
15,83,constant,17,15
15,84,constant,17,15
15,85,constant,17,15
15,86,constant,17,15
15,87,constant,17,15
15,88,constant,17,15
15,89,constant,17,15
15,90,constant,17,15
15,91,constant,17,15
15,92,constant,17,15
15,93,constant,17,15
15,94,constant,17,15
15,95,constant,17,15
15,96,constant,17,15
16,1,constant,17,15
16,2,constant,17,15
16,3,constant,17,15
16,4,constant,17,15
16,5,constant,17,15
16,6,constant,17,15
16,7,constant,17,15
16,8,constant,17,15
16,9,constant,17,15
16,10,constant,17,15
16,11,constant,17,15
16,12,constant,17,15
16,13,constant,17,15
16,14,constant,17,15
16,15,constant,17,15
16,16,constant,17,15
16,17,constant,17,15
16,18,constant,17,15.5
16,19,constant,17,15.5
16,20,constant,17,15.5
16,21,constant,17,15.5
16,22,constant,17,15.5
16,23,constant,17,15.5
16,24,constant,17,15.5
16,25,constant,17,15.5
16,26,constant,17,15.5
16,27,constant,17,15.5
16,28,constant,17,16.5
16,29,constant,17,16
16,30,constant,17,15
16,31,constant,17,16
16,32,constant,17,16.5
16,33,constant,17,15.5
16,34,constant,17,16
16,35,constant,17,16
16,36,constant,17,17
16,37,constant,17,16.5
16,38,constant,17,16
16,39,constant,17,15.5
16,40,constant,17,15.5
16,41,constant,17,16
16,42,constant,17,15.5
16,43,constant,17,16
16,44,constant,17,16
16,45,constant,17,16
1,56,block,4,27
1,57,block,4,24
1,58,block,4,24
1,59,block,4,23.5
1,60,block,4,23.5
1,61,block,4,23
1,62,block,4,23
1,63,block,4,22.5
1,64,block,4,22.5
1,65,block,4,22
1,66,block,4,22
1,67,block,4,21.5
1,68,block,4,21.5
1,69,block,4,21
1,70,block,4,20.5
1,71,block,4,20.5
1,72,block,4,20
1,73,block,4,19.5
1,74,block,4,19.5
1,75,block,4,19
1,76,block,4,19
1,77,block,4,21
1,78,block,4,21
1,79,block,4,20.5
1,80,block,4,20
1,81,block,4,19.5
1,82,block,4,19.5
1,83,block,4,21.5
1,84,block,4,20.5
1,85,block,4,20
1,86,block,4,19.5
1,87,block,4,19
1,88,block,4,21.5
1,89,block,4,20.5
1,90,block,4,20
1,91,block,4,19.5
1,92,block,4,19
1,93,block,4,19
1,94,block,4,18.5
1,95,block,4,18
1,96,block,4,18
2,1,block,4,17.5
2,2,block,4,17
2,3,block,4,17
2,4,block,4,16.5
2,5,block,4,16
2,6,block,4,15.5
2,7,block,4,15.5
2,8,block,4,15
2,9,block,4,14.5
2,10,block,4,14.5
2,11,block,4,14
2,12,block,4,14
2,13,block,4,13.5
2,14,block,4,15
2,15,block,4,14.5
2,16,block,4,14
2,17,block,4,13.5
2,18,block,4,14.5
2,19,block,4,14
2,20,block,4,13
2,21,block,4,14
2,22,block,4,13.5
2,23,block,4,13
2,24,block,4,14
2,25,block,4,13.5
2,26,block,4,13
2,27,block,4,14
2,28,block,4,13.5
2,29,block,4,13
2,30,block,4,14
2,31,block,4,14
2,32,block,4,14
2,33,block,4,14
2,34,block,4,14
2,35,block,4,14
2,36,block,4,14.5
2,37,block,4,15
2,38,block,4,16
2,39,block,4,16.5
2,40,block,4,17.5
2,41,block,4,18.5
2,42,block,4,19
2,43,block,4,19.5
2,44,block,4,20.5
2,45,block,4,20.5
2,46,block,4,21
2,47,block,4,21.5
2,48,block,4,21
2,49,block,4,21.5
2,50,block,4,21.5
2,51,block,4,21
2,52,block,4,21
2,53,block,4,20.5
2,54,block,4,20.5
2,55,block,4,20.5
2,56,block,4,20
2,57,block,4,20
2,58,block,4,19.5
2,59,block,4,19.5
2,60,block,4,19.5
2,61,block,4,19
2,62,block,4,19
2,63,block,4,20
2,64,block,4,20.5
2,65,block,4,20
2,66,block,4,21
2,67,block,4,20.5
2,68,block,4,21
2,69,block,4,21
2,70,block,4,19.5
2,71,block,4,21
2,72,block,4,19.5
2,73,block,4,21
2,74,block,4,20
2,75,block,4,21
2,76,block,4,20
2,77,block,4,21.5
2,78,block,4,20.5
2,79,block,4,21.5
2,80,block,4,20.5
2,81,block,4,20
2,82,block,4,20.5
2,83,block,4,19.5
2,84,block,4,21
2,85,block,4,19.5
2,86,block,4,21
2,87,block,4,20
2,88,block,4,21
2,89,block,4,20
2,90,block,4,19
2,91,block,4,18
2,92,block,4,17
2,93,block,4,16.5
2,94,block,4,15.5
2,95,block,4,15
2,96,block,4,14.5
3,1,block,4,14
3,2,block,4,13.5
3,3,block,4,13
3,4,block,4,14
3,5,block,4,13
3,6,block,4,13
3,7,block,4,13
3,8,block,4,13.5
3,9,block,4,13
3,10,block,4,13
3,11,block,4,13.5
3,12,block,4,13.5
3,13,block,4,12.5
3,14,block,4,13
3,15,block,4,13.5
3,16,block,4,13
3,17,block,4,12.5
3,18,block,4,13
3,19,block,4,13
3,20,block,4,13
3,21,block,4,12.5
3,22,block,4,13
3,23,block,4,13.5
3,24,block,4,13
3,25,block,4,13
3,26,block,4,13
3,27,block,4,13
3,28,block,4,13
3,29,block,4,13.5
3,30,block,4,13
3,31,block,4,13.5
3,32,block,4,13
3,33,block,4,13.5
3,34,block,4,12
3,35,block,4,12.5
3,36,block,4,14.5
3,37,block,4,14
3,38,block,4,14
3,39,block,4,13.5
3,40,block,4,13
3,41,block,4,14
3,42,block,4,13.5
3,43,block,4,13
3,44,block,4,13.5
3,45,block,4,13.5
3,46,block,4,17.5
3,47,block,4,17
3,48,block,4,18.5
3,49,block,4,18.5
3,50,block,4,19.5
3,51,block,4,21
3,52,block,4,20
3,53,block,4,21
3,54,block,4,20
3,55,block,4,21
3,56,block,4,20.5
3,57,block,4,20
3,58,block,4,21.5
3,59,block,4,20.5
3,60,block,4,19.5
3,61,block,4,21
3,62,block,4,20
3,63,block,4,21
3,64,block,4,20
3,65,block,4,21
3,66,block,4,20
3,67,block,4,21
3,68,block,4,20
3,69,block,4,20.5
3,70,block,4,20.5
3,71,block,4,20.5
3,72,block,4,21.5
3,73,block,4,20
3,74,block,4,21
3,75,block,4,20
3,76,block,4,21
3,77,block,4,20
3,78,block,4,20.5
3,79,block,4,21
3,80,block,4,20.5
3,81,block,4,21.5
3,82,block,4,20
3,83,block,4,21
3,84,block,4,20
3,85,block,4,21
3,86,block,4,19.5
3,87,block,4,20.5
3,88,block,4,20.5
3,89,block,4,19.5
3,90,block,4,18.5
3,91,block,4,17.5
3,92,block,4,16.5
3,93,block,4,15.5
3,94,block,4,15
3,95,block,4,14.5
3,96,block,4,14
4,1,block,4,13
4,2,block,4,14
4,3,block,4,13.5
4,4,block,4,13
4,5,block,4,13.5
4,6,block,4,13
4,7,block,4,13.5
4,8,block,4,13.5
4,9,block,4,13
4,10,block,4,13.5
4,11,block,4,13
4,12,block,4,13.5
4,13,block,4,13
4,14,block,4,13
4,15,block,4,13.5
4,16,block,4,12.5
4,17,block,4,13.5
4,18,block,4,13.5
4,19,block,4,13
4,20,block,4,13.5
4,21,block,4,13
4,22,block,4,13
4,23,block,4,13.5
4,24,block,4,13
4,25,block,4,13.5
4,26,block,4,13
4,27,block,4,13.5
4,28,block,4,13
4,29,block,4,13.5
4,30,block,4,13
4,31,block,4,14
4,32,block,4,14.5
4,33,block,4,15
4,34,block,4,14.5
4,35,block,4,14.5
4,36,block,4,14.5
4,37,block,4,15
4,38,block,4,15
4,39,block,4,15.5
4,40,block,4,15.5
4,41,block,4,16
4,42,block,4,16.5
4,43,block,4,17
4,44,block,4,17.5
4,45,block,4,17.5
4,46,block,4,19
4,47,block,4,19
4,48,block,4,19.5
4,49,block,4,19.5
4,50,block,4,19.5
4,51,block,4,19.5
4,52,block,4,19
4,53,block,4,19
4,54,block,4,19
4,55,block,4,19
4,56,block,4,18.5
4,57,block,4,18.5
4,58,block,4,18.5
4,59,block,4,18.5
4,60,block,4,18.5
4,61,block,4,18.5
4,62,block,4,18.5
4,63,block,4,18.5
4,64,block,4,18.5
4,65,block,4,18.5
4,66,block,4,18.5
4,67,block,4,18
4,68,block,4,18
4,69,block,4,18
4,70,block,4,17.5
4,71,block,4,17.5
4,72,block,4,18
4,73,block,4,18
4,74,block,4,18
4,75,block,4,18
4,76,block,4,18
4,77,block,4,18
4,78,block,4,17.5
4,79,block,4,17
4,80,block,4,17.5
4,81,block,4,17.5
4,82,block,4,20
4,83,block,4,20
4,84,block,4,20
4,85,block,4,21.5
4,86,block,4,20
4,87,block,4,21.5
4,88,block,4,20
4,89,block,4,19
4,90,block,4,18
4,91,block,4,17.5
4,92,block,4,16.5
4,93,block,4,16
4,94,block,4,15.5
4,95,block,4,15
4,96,block,4,14.5
5,1,block,4,14
5,2,block,4,13.5
5,3,block,4,13
5,4,block,4,12.5
5,5,block,4,13.5
5,6,block,4,13
5,7,block,4,13.5
5,8,block,4,13
5,9,block,4,13.5
5,10,block,4,13
5,11,block,4,13.5
5,12,block,4,12.5
5,13,block,4,13
5,14,block,4,13.5
5,15,block,4,13
5,16,block,4,13.5
5,17,block,4,12.5
5,18,block,4,13
5,19,block,4,13.5
5,20,block,4,13
5,21,block,4,13
5,22,block,4,13
5,23,block,4,13
5,24,block,4,13.5
5,25,block,4,12.5
5,26,block,4,13
5,27,block,4,13.5
5,28,block,4,13
5,29,block,4,13.5
5,30,block,4,13
5,31,block,4,13
5,32,block,4,13
5,33,block,4,13.5
5,34,block,4,13
5,35,block,4,13.5
5,36,block,4,13.5
5,37,block,4,13
5,38,block,4,13.5
5,39,block,4,13.5
5,40,block,4,13
5,41,block,4,14
5,42,block,4,14
5,43,block,4,14
5,44,block,4,14
5,45,block,4,14.5
5,46,block,4,18.5
5,47,block,4,18.5
5,48,block,4,20
5,49,block,4,20
5,50,block,4,19.5
5,51,block,4,20
5,52,block,4,20.5
5,53,block,4,20
5,54,block,4,20
5,55,block,4,19.5
5,56,block,4,21
5,57,block,4,20.5
5,58,block,4,19.5
5,59,block,4,21.5
5,60,block,4,20.5
5,61,block,4,19.5
5,62,block,4,21
5,63,block,4,20
5,64,block,4,21.5
5,65,block,4,20.5
5,66,block,4,19.5
5,67,block,4,21
5,68,block,4,20
5,69,block,4,21
5,70,block,4,20
5,71,block,4,21
5,72,block,4,19.5
5,73,block,4,21
5,74,block,4,20
5,75,block,4,21
5,76,block,4,19.5
5,77,block,4,21
5,78,block,4,19.5
5,79,block,4,21
5,80,block,4,19.5
5,81,block,4,21
5,82,block,4,20
5,83,block,4,21
5,84,block,4,19.5
5,85,block,4,20.5
5,86,block,4,20.5
5,87,block,4,20.5
5,88,block,4,21
5,89,block,4,19.5
5,90,block,4,18
5,91,block,4,17.5
5,92,block,4,16.5
5,93,block,4,15.5
5,94,block,4,15
5,95,block,4,14.5
5,96,block,4,14
6,1,block,4,13
6,2,block,4,12.5
6,3,block,4,13.5
6,4,block,4,12.5
6,5,block,4,13.5
6,6,block,4,12.5
6,7,block,4,13.5
6,8,block,4,13
6,9,block,4,13.5
6,10,block,4,13
6,11,block,4,13
6,12,block,4,13.5
6,13,block,4,13
6,14,block,4,14
6,15,block,4,13
6,16,block,4,14
6,17,block,4,13
6,18,block,4,13.5
6,19,block,4,12
6,20,block,4,12.5
6,21,block,4,13
6,22,block,4,13
6,23,block,4,12
6,24,block,4,12.5
6,25,block,4,12.5
6,26,block,4,12.5
6,27,block,4,12.5
6,28,block,4,13
6,29,block,4,13
6,30,block,4,12
6,31,block,4,12
6,32,block,4,12
6,33,block,4,12.5
6,34,block,4,11.5
6,35,block,4,13.5
6,36,block,4,13
6,37,block,4,12.5
6,38,block,4,12
6,39,block,4,12
6,40,block,4,12.5
6,41,block,4,12
6,42,block,4,12.5
6,43,block,4,13
6,44,block,4,13
6,45,block,4,13
6,46,block,4,17
6,47,block,4,15.5
6,48,block,4,18
6,49,block,4,19
6,50,block,4,19.5
6,51,block,4,19
6,52,block,4,20
6,53,block,4,18.5
6,54,block,4,20
6,55,block,4,19
6,56,block,4,20
6,57,block,4,19.5
6,58,block,4,18.5
6,59,block,4,19
6,60,block,4,19.5
6,61,block,4,19.5
6,62,block,4,18.5
6,63,block,4,19.5
6,64,block,4,20
6,65,block,4,20
6,66,block,4,18.5
6,67,block,4,19.5
6,68,block,4,20
6,69,block,4,20
6,70,block,4,19
6,71,block,4,19.5
6,72,block,4,20
6,73,block,4,20
6,74,block,4,18.5
6,75,block,4,18.5
6,76,block,4,18.5
6,77,block,4,19
6,78,block,4,19.5
6,79,block,4,19.5
6,80,block,4,18.5
6,81,block,4,18.5
6,82,block,4,19
6,83,block,4,19.5
6,84,block,4,19.5
6,85,block,4,18.5
6,86,block,4,18.5
6,87,block,4,19.5
6,88,block,4,20
6,89,block,4,18.5
6,90,block,4,16.5
6,91,block,4,15.5
6,92,block,4,14.5
6,93,block,4,13.5
6,94,block,4,12.5
6,95,block,4,12
6,96,block,4,12
7,1,block,4,12
7,2,block,4,11.5
7,3,block,4,11.5
7,4,block,4,11.5
7,5,block,4,11.5
7,6,block,4,11.5
7,7,block,4,11.5
7,8,block,4,11.5
7,9,block,4,11
7,10,block,4,11.5
7,11,block,4,11.5
7,12,block,4,11
7,13,block,4,11.5
7,14,block,4,11.5
7,15,block,4,11.5
7,16,block,4,11
7,17,block,4,11
7,18,block,4,11
7,19,block,4,11
7,20,block,4,11
7,21,block,4,11
7,22,block,4,11
7,23,block,4,11.5
7,24,block,4,11
7,25,block,4,11.5
7,26,block,4,11.5
7,27,block,4,11.5
7,28,block,4,11.5
7,29,block,4,11.5
7,30,block,4,11.5
7,31,block,4,10.5
7,32,block,4,12.5
7,33,block,4,13
7,34,block,4,12.5
7,35,block,4,12
7,36,block,4,12.5
7,37,block,4,13
7,38,block,4,12
7,39,block,4,13
7,40,block,4,13.5
7,41,block,4,13
7,42,block,4,12.5
7,43,block,4,12
7,44,block,4,12
7,45,block,4,12
7,46,block,4,17.5
7,47,block,4,17
7,48,block,4,17
7,49,block,4,17
7,50,block,4,17
7,51,block,4,18
7,52,block,4,19
7,53,block,4,19
7,54,block,4,20
7,55,block,4,20
7,56,block,4,19
7,57,block,4,20
7,58,block,4,20.5
7,59,block,4,19
7,60,block,4,19
7,61,block,4,20
7,62,block,4,20.5
7,63,block,4,19
7,64,block,4,20
7,65,block,4,20
7,66,block,4,19.5
7,67,block,4,19.5
7,68,block,4,19.5
7,69,block,4,20.5
7,70,block,4,20
7,71,block,4,19.5
7,72,block,4,19.5
7,73,block,4,20.5
7,74,block,4,20
7,75,block,4,19.5
7,76,block,4,20
7,77,block,4,20.5
7,78,block,4,19.5
7,79,block,4,19
7,80,block,4,19
7,81,block,4,20
7,82,block,4,20.5
7,83,block,4,19
7,84,block,4,19.5
7,85,block,4,20
7,86,block,4,20.5
7,87,block,4,19
7,88,block,4,19.5
7,89,block,4,18
7,90,block,4,16.5
7,91,block,4,15.5
7,92,block,4,14.5
7,93,block,4,13.5
7,94,block,4,12.5
7,95,block,4,12.5
7,96,block,4,12.5
8,1,block,4,12
8,2,block,4,12
8,3,block,4,12
8,4,block,4,11.5
8,5,block,4,11
8,6,block,4,10
8,7,block,4,9.5
8,8,block,4,8.5
8,9,block,4,8
8,10,block,4,7.5
8,11,block,4,7
8,12,block,4,6.5
8,13,block,4,6
8,14,block,4,5.5
8,15,block,4,5.5
8,16,block,4,5
8,17,block,4,5
8,18,block,4,4.5
8,19,block,4,4.5
8,20,block,4,4.5
8,21,block,4,4.5
8,22,block,4,4.5
8,23,block,4,4.5
8,24,block,4,4.5
8,25,block,4,4.5
8,26,block,4,4.5
8,27,block,4,4.5
8,28,block,4,4.5
8,29,block,4,5
8,30,block,4,5
8,31,block,4,5
8,32,block,4,5.5
8,33,block,4,6
8,34,block,4,6.5
8,35,block,4,7
8,36,block,4,7
8,37,block,4,7
8,38,block,4,7
8,39,block,4,7.5
8,40,block,4,7
8,41,block,4,7.5
8,42,block,4,7.5
8,43,block,4,7.5
8,44,block,4,8
8,45,block,4,7.5
8,46,block,4,13.5
8,47,block,4,18.5
8,48,block,4,21
8,49,block,4,21.5
8,50,block,4,20.5
8,51,block,4,19.5
8,52,block,4,19.5
8,53,block,4,18.5
8,54,block,4,18
8,55,block,4,17
8,56,block,4,17
8,57,block,4,15.5
8,58,block,4,14.5
8,59,block,4,14
8,60,block,4,13.5
8,61,block,4,13
8,62,block,4,12
8,63,block,4,11.5
8,64,block,4,11
8,65,block,4,10.5
8,66,block,4,10
8,67,block,4,9.5
8,68,block,4,9
8,69,block,4,8.5
8,70,block,4,8
8,71,block,4,14
8,72,block,4,18.5
8,73,block,4,20.5
8,74,block,4,21
8,75,block,4,22.5
8,76,block,4,22
8,77,block,4,21
8,78,block,4,21
8,79,block,4,20.5
8,80,block,4,20.5
8,81,block,4,20.5
8,82,block,4,20.5
8,83,block,4,21
8,84,block,4,21.5
8,85,block,4,21.5
8,86,block,4,22
8,87,block,4,21
8,88,block,4,20.5
8,89,block,4,20.5
8,90,block,4,21
8,91,block,4,21
8,92,block,4,21.5
8,93,block,4,22
8,94,block,4,22.5
8,95,block,4,21.5
8,96,block,4,21.5
9,1,block,4,21.5
9,2,block,4,22
9,3,block,4,22.5
9,4,block,4,22
9,5,block,4,21.5
9,6,block,4,22
9,7,block,4,22.5
9,8,block,4,21.5
9,9,block,4,22
9,10,block,4,22
9,11,block,4,22.5
9,12,block,4,22
9,13,block,4,21
9,14,block,4,21.5
9,15,block,4,22
9,16,block,4,22
9,17,block,4,22.5
9,18,block,4,21
9,19,block,4,21.5
9,20,block,4,22
9,21,block,4,22.5
9,22,block,4,22
